customer_id,month,revenue
C00530,2025-07-01,6.95
C00530,2025-08-01,6.4
C00530,2025-09-01,6.42
C00530,2025-10-01,7.55
C00530,2025-11-01,6.3
C00530,2025-12-01,7.89
C00531,2024-01-01,11.62
C00531,2024-02-01,9.37
C00531,2024-03-01,12.8
C00531,2024-04-01,11.39
C00531,2024-05-01,11.56
C00531,2024-06-01,11.94
C00531,2024-07-01,13.89
C00531,2024-08-01,13.26
C00531,2024-09-01,11.39
C00531,2024-10-01,11.1
C00531,2024-11-01,12.12
C00531,2024-12-01,12.36
C00531,2025-01-01,11.02
C00531,2025-02-01,12.53
C00531,2025-03-01,11.85
C00531,2025-04-01,10.99
C00531,2025-05-01,12.24
C00531,2025-06-01,13.65
C00531,2025-07-01,10.64
C00531,2025-08-01,11.68
C00531,2025-09-01,12.95
C00531,2025-10-01,12.4
C00531,2025-11-01,13.35
C00531,2025-12-01,10.36
C00532,2024-01-01,12.89
C00532,2024-02-01,11.62
C00532,2024-03-01,14.22
C00532,2024-04-01,10.94
C00532,2024-05-01,12.28
C00532,2024-06-01,11.48
C00532,2024-07-01,11.76
C00532,2024-08-01,12.75
C00532,2024-09-01,12.9
C00532,2024-10-01,13.16
C00532,2024-11-01,12.07
C00532,2024-12-01,13.1
C00532,2025-01-01,11.73
C00532,2025-02-01,10.65
C00532,2025-03-01,10.5
C00532,2025-04-01,13.31
C00532,2025-05-01,11.6
C00532,2025-06-01,13.3
C00532,2025-07-01,13.39
C00532,2025-08-01,10.92
C00532,2025-09-01,13.03
C00532,2025-10-01,13.27
C00532,2025-11-01,11.93
C00532,2025-12-01,13.06
C00533,2024-01-01,11.4
C00533,2024-02-01,13.25
C00533,2024-03-01,12.83
C00533,2024-04-01,13.35
C00533,2024-05-01,12.11
C00533,2024-06-01,11.53
C00533,2024-07-01,10.92
C00533,2024-08-01,12.9
C00533,2024-09-01,11.86
C00533,2024-10-01,12.72
C00533,2024-11-01,13.88
C00533,2024-12-01,12.96
C00533,2025-01-01,14.75
C00533,2025-02-01,12.68
C00533,2025-03-01,10.42
C00533,2025-04-01,11.83
C00533,2025-05-01,13.31
C00533,2025-06-01,12.81
C00533,2025-07-01,11.64
C00533,2025-08-01,12.02
C00533,2025-09-01,11.46
C00533,2025-10-01,11.59
C00533,2025-11-01,11.55
C00533,2025-12-01,12.41
C00534,2024-01-01,6.72
C00534,2024-02-01,7.44
C00534,2024-03-01,7.02
C00534,2024-04-01,6.45
C00534,2024-05-01,6.29
C00534,2024-06-01,7.3
C00534,2024-07-01,5.47
C00534,2024-08-01,6.34
C00534,2024-09-01,5.8
C00534,2024-10-01,6.54
C00534,2024-11-01,6.04
C00534,2024-12-01,6.79
C00534,2025-01-01,7.9
C00534,2025-02-01,7.38
C00534,2025-03-01,8.17
C00534,2025-04-01,5.39
C00534,2025-05-01,6.62
C00534,2025-06-01,8.39
C00534,2025-07-01,6.75
C00534,2025-08-01,7.34
C00534,2025-09-01,7.6
C00534,2025-10-01,5.89
C00534,2025-11-01,5.79
C00534,2025-12-01,6.96
C00535,2024-01-01,13.26
C00535,2024-02-01,12.83
C00535,2024-03-01,11.55
C00535,2024-04-01,11.16
C00535,2024-05-01,11.55
C00535,2024-06-01,11.18
C00535,2024-07-01,13.14
C00535,2024-08-01,9.13
C00535,2024-09-01,11.74
C00535,2024-10-01,11.66
C00535,2024-11-01,12.66
C00535,2024-12-01,10.29
C00535,2025-01-01,13.83
C00535,2025-02-01,10.88
C00535,2025-03-01,12.08
C00535,2025-04-01,10.95
C00535,2025-05-01,12.94
C00535,2025-06-01,12.76
C00535,2025-07-01,13.07
C00535,2025-08-01,14.14
C00535,2025-09-01,11.6
C00535,2025-10-01,11.31
C00535,2025-11-01,11.6
C00535,2025-12-01,11.86
C00536,2024-01-01,42.15
C00536,2024-02-01,42.67
C00536,2024-03-01,43.14
C00536,2024-04-01,42.9
C00536,2024-05-01,40.62
C00536,2024-06-01,39.82
C00536,2024-07-01,41.84
C00536,2024-08-01,41.31
C00536,2024-09-01,42.06
C00536,2024-10-01,41.23
C00536,2024-11-01,42.67
C00536,2024-12-01,41.66
C00536,2025-01-01,41.07
C00536,2025-02-01,41.48
C00536,2025-03-01,41.5
C00536,2025-04-01,42.4
C00536,2025-05-01,41.13
C00536,2025-06-01,41.27
C00536,2025-07-01,41.81
C00536,2025-08-01,42.77
C00536,2025-09-01,42.9
C00536,2025-10-01,43.07
C00536,2025-11-01,40.93
C00536,2025-12-01,43.19
C00537,2024-01-01,11.59
C00537,2024-02-01,13.62
C00537,2024-03-01,12.15
C00537,2024-04-01,13.31
C00537,2024-05-01,11.92
C00537,2024-06-01,14.05
C00537,2024-07-01,11.85
C00537,2024-08-01,12.51
C00537,2024-09-01,11.52
C00537,2024-10-01,11.64
C00537,2024-11-01,10.16
C00537,2024-12-01,12.3
C00537,2025-01-01,11.27
C00537,2025-02-01,11.11
C00537,2025-03-01,14.6
C00537,2025-04-01,9.3
C00537,2025-05-01,10.88
C00537,2025-06-01,11.89
C00537,2025-07-01,13.2
C00537,2025-08-01,9.43
C00537,2025-09-01,11.5
C00537,2025-10-01,11.52
C00537,2025-11-01,10.05
C00537,2025-12-01,11.99
C00538,2024-01-01,7.03
C00538,2024-02-01,6.15
C00538,2024-03-01,6.49
C00538,2024-04-01,8.67
C00538,2024-05-01,7.46
C00538,2024-06-01,6.95
C00538,2024-07-01,4.9
C00538,2024-08-01,6.22
C00538,2024-09-01,7.86
C00538,2024-10-01,7.11
C00538,2024-11-01,6.31
C00538,2024-12-01,6.96
C00538,2025-01-01,6.95
C00538,2025-02-01,7.31
C00538,2025-03-01,8.97
C00538,2025-04-01,5.75
C00538,2025-05-01,6.66
C00538,2025-06-01,7.07
C00538,2025-07-01,7.13
C00538,2025-08-01,7.7
C00538,2025-09-01,6.81
C00538,2025-10-01,6.93
C00538,2025-11-01,5.95
C00538,2025-12-01,8.22
C00539,2024-01-01,12.96
C00539,2024-02-01,13.31
C00539,2024-03-01,11.46
C00539,2024-04-01,10.61
C00539,2024-05-01,12.01
C00539,2024-06-01,12.4
C00539,2024-07-01,13.39
C00539,2024-08-01,9.28
C00539,2024-09-01,12.14
C00539,2024-10-01,12.18
C00539,2024-11-01,12.04
C00539,2024-12-01,11.74
C00539,2025-01-01,12.5
C00539,2025-02-01,12.96
C00539,2025-03-01,12.33
C00539,2025-04-01,11.76
C00539,2025-05-01,11.61
C00539,2025-06-01,12.11
C00539,2025-07-01,11.66
C00539,2025-08-01,11.26
C00539,2025-09-01,12.23
C00539,2025-10-01,12.64
C00539,2025-11-01,12.32
C00539,2025-12-01,13.15
C00540,2024-01-01,6.37
C00540,2024-02-01,7.66
C00540,2024-03-01,6.14
C00540,2024-04-01,6.67
C00540,2024-05-01,5.64
C00540,2024-06-01,8.26
C00540,2024-07-01,6.35
C00540,2024-08-01,6.21
C00540,2024-09-01,6.22
C00540,2024-10-01,7.75
C00540,2024-11-01,7.91
C00540,2024-12-01,6.35
C00540,2025-01-01,7.23
C00540,2025-02-01,7.42
C00540,2025-03-01,7.6
C00540,2025-04-01,6.74
C00540,2025-05-01,7.34
C00540,2025-06-01,7.0
C00540,2025-07-01,6.13
C00540,2025-08-01,7.1
C00540,2025-09-01,8.14
C00540,2025-10-01,8.28
C00540,2025-11-01,7.32
C00540,2025-12-01,7.08
C00541,2024-01-01,13.14
C00541,2024-02-01,12.91
C00541,2024-03-01,10.79
C00541,2024-04-01,11.32
C00541,2024-05-01,10.69
C00541,2024-06-01,10.9
C00541,2024-07-01,11.5
C00541,2024-08-01,11.09
C00541,2024-09-01,12.61
C00541,2024-10-01,11.15
C00541,2024-11-01,10.49
C00541,2024-12-01,11.74
C00541,2025-01-01,11.56
C00541,2025-02-01,10.2
C00541,2025-03-01,14.84
C00541,2025-04-01,12.6
C00541,2025-05-01,12.21
C00541,2025-06-01,11.75
C00541,2025-07-01,12.83
C00541,2025-08-01,12.73
C00541,2025-09-01,12.95
C00541,2025-10-01,12.18
C00541,2025-11-01,12.08
C00541,2025-12-01,12.04
C00542,2024-01-01,8.22
C00542,2024-02-01,8.19
C00542,2024-03-01,8.02
C00542,2024-04-01,8.29
C00542,2024-05-01,6.56
C00542,2024-06-01,8.58
C00542,2024-07-01,6.2
C00542,2024-08-01,6.56
C00542,2024-09-01,5.01
C00542,2024-10-01,6.44
C00542,2024-11-01,8.41
C00542,2024-12-01,5.79
C00542,2025-01-01,7.87
C00542,2025-02-01,7.71
C00542,2025-03-01,7.66
C00542,2025-04-01,6.61
C00542,2025-05-01,7.77
C00542,2025-06-01,5.48
C00542,2025-07-01,6.78
C00542,2025-08-01,7.37
C00542,2025-09-01,6.65
C00542,2025-10-01,6.83
C00542,2025-11-01,7.51
C00542,2025-12-01,6.84
C00543,2024-01-01,7.41
C00543,2024-02-01,7.74
C00543,2024-03-01,5.97
C00543,2024-04-01,7.16
C00543,2024-05-01,8.3
C00543,2024-06-01,7.48
C00543,2024-07-01,6.73
C00543,2024-08-01,7.56
C00543,2024-09-01,7.34
C00543,2024-10-01,8.57
C00543,2024-11-01,7.63
C00543,2024-12-01,7.17
C00543,2025-01-01,4.84
C00543,2025-02-01,7.39
C00543,2025-03-01,7.13
C00543,2025-04-01,5.48
C00543,2025-05-01,7.53
C00543,2025-06-01,7.46
C00543,2025-07-01,7.19
C00543,2025-08-01,4.77
C00543,2025-09-01,5.61
C00543,2025-10-01,6.28
C00543,2025-11-01,8.53
C00543,2025-12-01,6.98
C00544,2024-01-01,12.11
C00544,2024-02-01,13.69
C00544,2024-03-01,12.24
C00544,2024-04-01,14.04
C00544,2024-05-01,11.39
C00544,2024-06-01,12.53
C00544,2024-07-01,11.94
C00544,2024-08-01,12.0
C00544,2024-09-01,10.77
C00544,2024-10-01,12.53
C00544,2024-11-01,10.57
C00544,2024-12-01,12.2
C00544,2025-01-01,12.22
C00544,2025-02-01,11.59
C00544,2025-03-01,11.2
C00544,2025-04-01,10.83
C00544,2025-05-01,12.54
C00544,2025-06-01,12.88
C00544,2025-07-01,10.79
C00544,2025-08-01,9.59
C00544,2025-09-01,12.08
C00544,2025-10-01,11.1
C00544,2025-11-01,10.05
C00544,2025-12-01,13.52
C00545,2024-01-01,7.09
C00545,2024-02-01,6.92
C00545,2024-03-01,7.05
C00545,2024-04-01,5.69
C00545,2024-05-01,6.02
C00545,2024-06-01,7.58
C00545,2024-07-01,6.59
C00545,2024-08-01,6.84
C00545,2024-09-01,3.87
C00545,2024-10-01,5.94
C00545,2024-11-01,5.19
C00545,2024-12-01,6.07
C00545,2025-01-01,6.61
C00545,2025-02-01,6.1
C00545,2025-03-01,5.02
C00545,2025-04-01,4.92
C00545,2025-05-01,7.68
C00545,2025-06-01,7.14
C00545,2025-07-01,8.74
C00545,2025-08-01,8.12
C00545,2025-09-01,6.86
C00545,2025-10-01,8.26
C00545,2025-11-01,6.54
C00545,2025-12-01,6.8
C00546,2024-01-01,12.12
C00546,2024-02-01,12.25
C00546,2024-03-01,11.66
C00546,2024-04-01,11.98
C00546,2024-05-01,12.11
C00546,2024-06-01,12.68
C00546,2024-07-01,12.45
C00546,2024-08-01,12.7
C00546,2024-09-01,12.76
C00546,2024-10-01,12.17
C00546,2024-11-01,13.38
C00546,2024-12-01,13.04
C00546,2025-01-01,10.02
C00546,2025-02-01,13.06
C00546,2025-03-01,9.56
C00546,2025-04-01,11.2
C00546,2025-05-01,11.41
C00546,2025-06-01,10.99
C00546,2025-07-01,12.45
C00546,2025-08-01,11.36
C00546,2025-09-01,13.32
C00546,2025-10-01,11.83
C00546,2025-11-01,12.77
C00546,2025-12-01,10.65
C00547,2024-01-01,5.48
C00547,2024-02-01,8.86
C00547,2024-03-01,6.85
C00547,2024-04-01,5.9
C00547,2024-05-01,7.27
C00547,2024-06-01,8.0
C00547,2024-07-01,6.66
C00547,2024-08-01,6.51
C00547,2024-09-01,7.45
C00547,2024-10-01,6.57
C00547,2024-11-01,6.73
C00547,2024-12-01,7.0
C00547,2025-01-01,8.6
C00547,2025-02-01,5.05
C00547,2025-03-01,7.14
C00547,2025-04-01,6.46
C00547,2025-05-01,5.74
C00547,2025-06-01,7.59
C00547,2025-07-01,7.3
C00547,2025-08-01,7.53
C00547,2025-09-01,6.76
C00547,2025-10-01,9.06
C00547,2025-11-01,7.14
C00547,2025-12-01,7.36
C00548,2024-01-01,6.88
C00548,2024-02-01,7.77
C00548,2024-03-01,6.33
C00548,2024-04-01,5.67
C00548,2024-05-01,9.2
C00548,2024-06-01,8.51
C00548,2024-07-01,7.79
C00548,2024-08-01,7.38
C00548,2024-09-01,6.11
C00548,2024-10-01,6.35
C00548,2024-11-01,6.27
C00548,2024-12-01,5.21
C00548,2025-01-01,9.11
C00548,2025-02-01,6.5
C00548,2025-03-01,6.58
C00548,2025-04-01,7.32
C00548,2025-05-01,5.91
C00548,2025-06-01,6.37
C00548,2025-07-01,6.02
C00548,2025-08-01,9.01
C00548,2025-09-01,6.78
C00548,2025-10-01,6.93
C00548,2025-11-01,7.89
C00548,2025-12-01,6.17
C00549,2024-01-01,22.59
C00549,2024-02-01,22.34
C00549,2024-03-01,20.03
C00549,2024-04-01,20.58
C00549,2024-05-01,22.41
C00549,2024-06-01,21.95
C00549,2024-07-01,21.94
C00549,2024-08-01,22.02
C00549,2024-09-01,22.1
C00549,2024-10-01,21.36
C00549,2024-11-01,23.54
C00549,2024-12-01,19.19
C00549,2025-01-01,21.91
C00549,2025-02-01,21.36
C00549,2025-03-01,21.1
C00549,2025-04-01,22.16
C00549,2025-05-01,23.58
C00549,2025-06-01,21.51
C00549,2025-07-01,21.26
C00549,2025-08-01,20.9
C00549,2025-09-01,22.22
C00549,2025-10-01,21.96
C00549,2025-11-01,22.3
C00549,2025-12-01,24.22
C00550,2024-01-01,42.65
C00550,2024-02-01,41.82
C00550,2024-03-01,41.28
C00550,2024-04-01,42.84
C00550,2024-05-01,41.46
C00550,2024-06-01,42.35
C00550,2024-07-01,42.76
C00550,2024-08-01,44.29
C00550,2024-09-01,39.68
C00550,2024-10-01,39.96
C00550,2024-11-01,42.3
C00550,2024-12-01,42.68
C00550,2025-01-01,42.89
C00550,2025-02-01,43.44
C00550,2025-03-01,41.26
C00550,2025-04-01,41.21
C00550,2025-05-01,42.02
C00550,2025-06-01,41.29
C00550,2025-07-01,43.2
C00550,2025-08-01,41.31
C00550,2025-09-01,39.35
C00550,2025-10-01,39.57
C00550,2025-11-01,44.08
C00550,2025-12-01,41.1
C00551,2024-01-01,7.68
C00551,2024-02-01,5.81
C00551,2024-03-01,7.96
C00551,2024-04-01,5.74
C00551,2024-05-01,6.5
C00551,2024-06-01,7.32
C00551,2024-07-01,7.41
C00551,2024-08-01,7.2
C00551,2024-09-01,6.97
C00551,2024-10-01,7.99
C00551,2024-11-01,8.85
C00551,2024-12-01,7.88
C00551,2025-01-01,6.92
C00551,2025-02-01,5.05
C00551,2025-03-01,6.16
C00551,2025-04-01,6.51
C00551,2025-05-01,8.22
C00551,2025-06-01,7.22
C00551,2025-07-01,8.28
C00551,2025-08-01,6.97
C00551,2025-09-01,5.6
C00551,2025-10-01,6.65
C00551,2025-11-01,7.16
C00551,2025-12-01,8.31
C00552,2024-01-01,10.19
C00552,2024-02-01,10.67
C00552,2024-03-01,11.79
C00552,2024-04-01,11.6
C00552,2024-05-01,12.33
C00552,2024-06-01,11.5
C00552,2024-07-01,12.9
C00552,2024-08-01,9.81
C00552,2024-09-01,11.75
C00552,2024-10-01,12.31
C00552,2024-11-01,11.21
C00552,2024-12-01,13.41
C00552,2025-01-01,13.54
C00552,2025-02-01,11.95
C00552,2025-03-01,11.44
C00552,2025-04-01,10.86
C00552,2025-05-01,13.72
C00552,2025-06-01,12.71
C00552,2025-07-01,13.28
C00552,2025-08-01,10.17
C00552,2025-09-01,10.62
C00552,2025-10-01,10.91
C00552,2025-11-01,9.85
C00552,2025-12-01,13.07
C00553,2024-01-01,7.17
C00553,2024-02-01,5.33
C00553,2024-03-01,5.26
C00553,2024-04-01,5.72
C00553,2024-05-01,7.62
C00553,2024-06-01,6.75
C00553,2024-07-01,6.63
C00553,2024-08-01,6.68
C00553,2024-09-01,6.32
C00553,2024-10-01,6.64
C00553,2024-11-01,7.23
C00553,2024-12-01,7.83
C00553,2025-01-01,5.92
C00553,2025-02-01,6.63
C00553,2025-03-01,7.07
C00553,2025-04-01,7.39
C00553,2025-05-01,7.3
C00553,2025-06-01,6.4
C00553,2025-07-01,6.68
C00553,2025-08-01,7.19
C00553,2025-09-01,7.49
C00553,2025-10-01,8.0
C00553,2025-11-01,8.42
C00553,2025-12-01,8.0
C00554,2024-01-01,11.1
C00554,2024-02-01,11.7
C00554,2024-03-01,10.8
C00554,2024-04-01,11.22
C00554,2024-05-01,13.24
C00554,2024-06-01,12.51
C00554,2024-07-01,12.36
C00554,2024-08-01,12.26
C00554,2024-09-01,11.52
C00554,2024-10-01,12.16
C00554,2024-11-01,10.33
C00554,2024-12-01,12.47
C00554,2025-01-01,11.28
C00554,2025-02-01,12.31
C00554,2025-03-01,10.8
C00554,2025-04-01,11.77
C00554,2025-05-01,13.39
C00554,2025-06-01,10.9
C00554,2025-07-01,12.3
C00554,2025-08-01,10.81
C00554,2025-09-01,10.64
C00554,2025-10-01,12.22
C00554,2025-11-01,12.46
C00554,2025-12-01,13.67
C00555,2024-01-01,11.9
C00555,2024-02-01,14.04
C00555,2024-03-01,11.42
C00555,2024-04-01,10.48
C00555,2024-05-01,12.79
C00555,2024-06-01,13.05
C00555,2024-07-01,12.18
C00555,2024-08-01,12.23
C00555,2024-09-01,12.55
C00555,2024-10-01,11.36
C00555,2024-11-01,12.74
C00555,2024-12-01,10.65
C00555,2025-01-01,11.17
C00555,2025-02-01,13.51
C00555,2025-03-01,11.17
C00555,2025-04-01,12.61
C00555,2025-05-01,12.1
C00555,2025-06-01,12.22
C00555,2025-07-01,12.2
C00555,2025-08-01,11.93
C00555,2025-09-01,11.44
C00555,2025-10-01,11.52
C00555,2025-11-01,12.45
C00555,2025-12-01,10.96
C00556,2024-01-01,8.74
C00556,2024-02-01,7.82
C00556,2024-03-01,6.35
C00556,2024-04-01,5.91
C00556,2024-05-01,7.63
C00556,2024-06-01,7.42
C00556,2024-07-01,7.76
C00556,2024-08-01,9.89
C00556,2024-09-01,6.16
C00556,2024-10-01,6.96
C00556,2024-11-01,8.01
C00556,2024-12-01,7.15
C00556,2025-01-01,7.19
C00556,2025-02-01,6.18
C00556,2025-03-01,7.01
C00556,2025-04-01,7.94
C00556,2025-05-01,7.0
C00556,2025-06-01,5.93
C00556,2025-07-01,6.36
C00556,2025-08-01,6.38
C00556,2025-09-01,6.94
C00556,2025-10-01,6.95
C00556,2025-11-01,7.4
C00556,2025-12-01,7.28
C00557,2024-01-01,23.13
C00557,2024-02-01,24.28
C00557,2024-03-01,23.57
C00557,2024-04-01,20.16
C00557,2024-05-01,20.96
C00557,2024-06-01,22.62
C00557,2024-07-01,21.59
C00557,2024-08-01,22.91
C00557,2024-09-01,22.68
C00557,2024-10-01,22.76
C00557,2024-11-01,20.04
C00557,2024-12-01,21.97
C00557,2025-01-01,21.74
C00557,2025-02-01,22.19
C00557,2025-03-01,21.59
C00557,2025-04-01,22.25
C00557,2025-05-01,22.45
C00557,2025-06-01,22.9
C00557,2025-07-01,20.97
C00557,2025-08-01,21.32
C00557,2025-09-01,22.7
C00557,2025-10-01,22.04
C00557,2025-11-01,22.97
C00557,2025-12-01,19.99
C00558,2024-01-01,8.22
C00558,2024-02-01,9.19
C00558,2024-03-01,5.76
C00558,2024-04-01,7.51
C00558,2024-05-01,6.97
C00558,2024-06-01,6.83
C00558,2024-07-01,7.56
C00558,2024-08-01,6.95
C00558,2024-09-01,7.31
C00558,2024-10-01,6.63
C00558,2024-11-01,7.18
C00558,2024-12-01,6.19
C00558,2025-01-01,6.69
C00558,2025-02-01,6.29
C00558,2025-03-01,6.11
C00558,2025-04-01,7.49
C00558,2025-05-01,6.49
C00558,2025-06-01,7.57
C00558,2025-07-01,8.19
C00558,2025-08-01,7.3
C00558,2025-09-01,6.1
C00558,2025-10-01,6.19
C00558,2025-11-01,6.62
C00558,2025-12-01,6.49
C00559,2024-01-01,6.4
C00559,2024-02-01,7.74
C00559,2024-03-01,7.02
C00559,2024-04-01,6.26
C00559,2024-05-01,8.1
C00559,2024-06-01,7.76
C00559,2024-07-01,6.39
C00559,2024-08-01,7.98
C00559,2024-09-01,7.6
C00559,2024-10-01,6.41
C00559,2024-11-01,5.44
C00559,2024-12-01,5.39
C00559,2025-01-01,7.71
C00559,2025-02-01,6.9
C00559,2025-03-01,7.03
C00559,2025-04-01,7.86
C00559,2025-05-01,5.42
C00559,2025-06-01,6.07
C00559,2025-07-01,6.17
C00559,2025-08-01,4.82
C00559,2025-09-01,6.57
C00559,2025-10-01,7.03
C00559,2025-11-01,7.1
C00559,2025-12-01,8.17
C00560,2024-01-01,22.4
C00560,2024-02-01,23.85
C00560,2024-03-01,23.34
C00560,2024-04-01,21.93
C00560,2024-05-01,21.45
C00560,2024-06-01,20.05
C00560,2024-07-01,22.84
C00560,2024-08-01,23.11
C00560,2024-09-01,22.44
C00560,2024-10-01,23.4
C00560,2024-11-01,22.92
C00560,2024-12-01,22.71
C00560,2025-01-01,22.74
C00560,2025-02-01,22.13
C00560,2025-03-01,23.56
C00560,2025-04-01,22.6
C00560,2025-05-01,22.04
C00560,2025-06-01,21.56
C00560,2025-07-01,21.9
C00560,2025-08-01,22.66
C00560,2025-09-01,20.33
C00560,2025-10-01,21.06
C00560,2025-11-01,23.07
C00560,2025-12-01,21.11
C00561,2024-01-01,10.84
C00561,2024-02-01,11.69
C00561,2024-03-01,11.65
C00561,2024-04-01,11.68
C00561,2024-05-01,11.39
C00561,2024-06-01,12.61
C00561,2024-07-01,13.11
C00561,2024-08-01,12.12
C00561,2024-09-01,12.38
C00561,2024-10-01,11.63
C00561,2024-11-01,11.95
C00561,2024-12-01,12.38
C00561,2025-01-01,11.08
C00561,2025-02-01,13.58
C00561,2025-03-01,11.57
C00561,2025-04-01,12.67
C00561,2025-05-01,10.92
C00561,2025-06-01,11.43
C00561,2025-07-01,14.1
C00561,2025-08-01,14.31
C00561,2025-09-01,13.27
C00561,2025-10-01,10.86
C00561,2025-11-01,10.95
C00561,2025-12-01,11.75
C00562,2024-01-01,13.44
C00562,2024-02-01,11.88
C00562,2024-03-01,11.21
C00562,2024-04-01,11.93
C00562,2024-05-01,11.8
C00562,2024-06-01,10.23
C00562,2024-07-01,11.85
C00562,2024-08-01,12.74
C00562,2024-09-01,11.74
C00562,2024-10-01,13.04
C00562,2024-11-01,11.01
C00562,2024-12-01,11.7
C00562,2025-01-01,12.23
C00562,2025-02-01,12.07
C00562,2025-03-01,13.04
C00562,2025-04-01,12.03
C00562,2025-05-01,14.39
C00562,2025-06-01,10.64
C00562,2025-07-01,11.99
C00562,2025-08-01,12.01
C00562,2025-09-01,10.74
C00562,2025-10-01,11.61
C00562,2025-11-01,11.27
C00562,2025-12-01,12.66
C00563,2024-01-01,13.59
C00563,2024-02-01,10.91
C00563,2024-03-01,14.18
C00563,2024-04-01,10.14
C00563,2024-05-01,14.17
C00563,2024-06-01,11.63
C00563,2024-07-01,11.2
C00563,2024-08-01,11.61
C00563,2024-09-01,13.18
C00563,2024-10-01,9.6
C00563,2024-11-01,11.65
C00563,2024-12-01,13.87
C00563,2025-01-01,10.73
C00563,2025-02-01,10.54
C00563,2025-03-01,11.72
C00563,2025-04-01,10.43
C00563,2025-05-01,11.8
C00563,2025-06-01,10.86
C00563,2025-07-01,11.98
C00563,2025-08-01,11.52
C00563,2025-09-01,13.03
C00563,2025-10-01,13.22
C00563,2025-11-01,12.1
C00563,2025-12-01,10.94
C00564,2024-01-01,11.77
C00564,2024-02-01,10.87
C00564,2024-03-01,13.27
C00564,2024-04-01,11.98
C00564,2024-05-01,12.15
C00564,2024-06-01,11.98
C00564,2024-07-01,14.01
C00564,2024-08-01,10.59
C00564,2024-09-01,10.69
C00564,2024-10-01,12.35
C00564,2024-11-01,12.18
C00564,2024-12-01,11.94
C00564,2025-01-01,12.31
C00564,2025-02-01,11.84
C00564,2025-03-01,11.96
C00564,2025-04-01,13.42
C00564,2025-05-01,11.76
C00564,2025-06-01,13.52
C00564,2025-07-01,12.31
C00564,2025-08-01,11.83
C00564,2025-09-01,11.25
C00564,2025-10-01,12.18
C00564,2025-11-01,12.86
C00564,2025-12-01,10.81
C00565,2024-01-01,10.57
C00565,2024-02-01,11.57
C00565,2024-03-01,12.12
C00565,2024-04-01,13.11
C00565,2024-05-01,13.04
C00565,2024-06-01,12.11
C00565,2024-07-01,12.99
C00565,2024-08-01,11.45
C00565,2024-09-01,11.72
C00565,2024-10-01,10.38
C00565,2024-11-01,11.94
C00565,2024-12-01,13.3
C00565,2025-01-01,13.1
C00565,2025-02-01,13.29
C00565,2025-03-01,11.73
C00565,2025-04-01,12.97
C00565,2025-05-01,12.67
C00565,2025-06-01,12.37
C00565,2025-07-01,10.13
C00565,2025-08-01,12.45
C00565,2025-09-01,11.2
C00565,2025-10-01,12.53
C00565,2025-11-01,10.52
C00565,2025-12-01,12.52
C00566,2024-01-01,6.99
C00566,2024-02-01,8.2
C00566,2024-03-01,6.65
C00566,2024-04-01,6.02
C00566,2024-05-01,8.37
C00566,2024-06-01,9.24
C00566,2024-07-01,6.99
C00566,2024-08-01,7.87
C00566,2024-09-01,7.0
C00566,2024-10-01,7.85
C00566,2024-11-01,7.68
C00566,2024-12-01,5.99
C00566,2025-01-01,8.18
C00566,2025-02-01,9.29
C00566,2025-03-01,7.3
C00566,2025-04-01,7.21
C00566,2025-05-01,7.25
C00566,2025-06-01,7.53
C00566,2025-07-01,6.75
C00566,2025-08-01,6.89
C00566,2025-09-01,6.65
C00566,2025-10-01,5.9
C00566,2025-11-01,6.89
C00566,2025-12-01,7.57
C00567,2024-01-01,13.17
C00567,2024-02-01,11.1
C00567,2024-03-01,12.42
C00567,2024-04-01,10.76
C00567,2024-05-01,12.43
C00567,2024-06-01,10.37
C00567,2024-07-01,10.46
C00567,2024-08-01,11.91
C00567,2024-09-01,13.62
C00567,2024-10-01,12.63
C00567,2024-11-01,11.65
C00567,2024-12-01,11.09
C00567,2025-01-01,10.39
C00567,2025-02-01,12.09
C00567,2025-03-01,12.04
C00567,2025-04-01,10.31
C00567,2025-05-01,11.06
C00567,2025-06-01,12.69
C00567,2025-07-01,11.94
C00567,2025-08-01,10.83
C00567,2025-09-01,11.28
C00567,2025-10-01,11.38
C00567,2025-11-01,11.77
C00567,2025-12-01,10.76
C00568,2024-01-01,11.8
C00568,2024-02-01,10.12
C00568,2024-03-01,10.62
C00568,2024-04-01,13.38
C00568,2024-05-01,11.28
C00568,2024-06-01,12.63
C00568,2024-07-01,9.79
C00568,2024-08-01,12.6
C00568,2024-09-01,10.87
C00568,2024-10-01,10.77
C00568,2024-11-01,13.37
C00568,2024-12-01,11.14
C00568,2025-01-01,13.22
C00568,2025-02-01,11.06
C00568,2025-03-01,12.38
C00568,2025-04-01,11.24
C00568,2025-05-01,13.5
C00568,2025-06-01,14.16
C00568,2025-07-01,12.13
C00568,2025-08-01,13.34
C00568,2025-09-01,11.55
C00568,2025-10-01,11.25
C00568,2025-11-01,11.05
C00568,2025-12-01,11.66
C00569,2024-01-01,12.61
C00569,2024-02-01,11.74
C00569,2024-03-01,11.29
C00569,2024-04-01,11.33
C00569,2024-05-01,11.85
C00569,2024-06-01,13.52
C00569,2024-07-01,11.59
C00569,2024-08-01,13.19
C00569,2024-09-01,11.9
C00569,2024-10-01,12.56
C00569,2024-11-01,10.38
C00569,2024-12-01,12.28
C00569,2025-01-01,13.15
C00569,2025-02-01,12.17
